	159	505.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	16.41	0.00	22.02	0.00	27.42	0.00	38.42	0.00	93.43
	160	610.84	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.47	0.00	27.11	0.00	36.38	0.00	45.30	0.00	63.49	0.00	154.43
	161	550.58	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.00	0.00	24.68	0.00	33.12	0.00	41.24	0.00	57.81	0.00	140.61
	162	716.98	0.00	35.00	0.00	35.00	0.00	40.00	0.00	23.88	0.00	39.30	0.00	52.73	0.00	65.67	0.00	92.03	0.00	223.86
	163	579.52	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.75	0.00	24.27	0.00	32.56	0.00	40.55	0.00	56.83	0.00	138.24
	164	823.25	0.00	35.00	0.00	35.00	0.00	40.00	0.00	19.86	0.00	32.68	0.00	43.85	0.00	54.60	0.00	76.53	0.00	186.14
	165	501.77	0.00	45.00	0.00	25.00	0.00	40.00	0.00	10.00	0.00	15.54	0.00	20.85	0.00	25.96	0.00	36.38	0.00	87.94
	166	511.14	0.00	45.00	0.00	25.00	0.00	40.00	0.00	13.25	0.00	21.81	0.00	29.26	0.00	36.44	0.00	51.07	0.00	124.22
	167	507.94	0.00	45.00	0.00	25.00	0.00	40.00	0.00	14.30	0.00	23.54	0.00	31.58	0.00	39.33	0.00	55.12	0.00	134.07
	168	484.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.18	0.00	21.70	0.00	29.11	0.00	36.25	0.00	50.81	0.00	123.59
	169	526.04	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.17	0.00	24.97	0.00	33.50	0.00	41.72	0.00	58.47	0.00	142.22
	170	478.21	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.87	0.00	21.19	0.00	28.43	0.00	35.40	0.00	49.62	0.00	120.69
	171	474.61	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.70	0.00	20.90	0.00	28.05	0.00	34.93	0.00	48.95	0.00	119.07
	172	472.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.21	0.00	20.09	0.00	26.96	0.00	33.57	0.00	47.05	0.00	114.45
	173	462.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.57	0.00	17.40	0.00	23.35	0.00	29.08	0.00	40.75	0.00	99.13
	174	480.16	0.00	45.00	0.00	25.00	0.00	40.00	0.00	11.27	0.00	18.55	0.00	24.88	0.00	30.99	0.00	43.43	0.00	105.64
	175	485.28	0.00	45.00	0.00	25.00	0.00	40.00	0.00	11.63	0.00	19.14	0.00	25.69	0.00	31.99	0.00	44.83	0.00	109.05
	176	470.14	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.77	0.00	17.72	0.00	23.78	0.00	29.61	0.00	41.50	0.00	100.95
	177	461.85	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.32	0.00	16.98	0.00	22.78	0.00	28.37	0.00	39.76	0.00	96.72
	178	472.58	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.57	0.00	17.40	0.00	23.34	0.00	29.07	0.00	40.74	0.00	99.10
	179	475.99	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.18	0.00	16.75	0.00	22.47	0.00	27.98	0.00	39.22	0.00	95.40
	180	487.47	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.09	0.00	16.61	0.00	22.29	0.00	27.75	0.00	38.90	0.00	94.62
	181	486.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	15.84	0.00	21.26	0.00	26.47	0.00	37.10	0.00	89.86
	182	522.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.47	0.00	17.23	0.00	23.12	0.00	28.79	0.00	40.36	0.00	98.16
	183	522.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.05	0.00	21.47	0.00	28.81	0.00	35.88	0.00	50.29	0.00	122.32
	184	472.66	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.47	0.00	22.18	0.00	29.76	0.00	37.05	0.00	51.93	0.00	126.32
	185	449.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.49	0.00	23.85	0.00	32.00	0.00	39.85	0.00	55.85	0.00	135.85
	186	453.49	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.99	0.00	24.67	0.00	33.10	0.00	41.22	0.00	57.77	0.00	140.51
	187	452.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.94	0.00	29.52	0.00	39.61	0.00	49.33	0.00	69.13	0.00	168.15
	188	452.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	20.57	0.00	33.86	0.00	45.44	0.00	56.58	0.00	79.30	0.00	192.89
	189	445.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	22.82	0.00	37.56	0.00	50.40	0.00	62.76	0.00	87.96	0.00	213.95
	190	439.07	0.00	35.00	0.00	35.00	0.00	40.00	0.00	24.00	0.00	39.49	0.00	52.99	0.00	65.99	0.00	92.49	0.00	224.97
	191	496.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	31.07	0.00	51.13	0.00	68.60	0.00	85.43	0.00	119.73	0.00	291.24
	192	460.65	0.00	35.00	0.00	35.00	0.00	40.00	0.00	29.49	0.00	48.54	0.00	65.12	0.00	81.10	0.00	113.66	0.00	276.47
	193	499.28	0.00	35.00	0.00	35.00	0.00	40.00	0.00	30.80	0.00	50.68	0.00	68.01	0.00	84.69	0.00	118.69	0.00	288.71
	194	535.15	0.00	35.00	0.00	35.00	0.00	40.00	0.00	30.95	0.00	50.94	0.00	68.36	0.00	85.12	0.00	119.30	0.00	290.19
	195	432.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	25.94	0.00	42.69	0.00	57.28	0.00	71.33	0.00	99.97	0.00	243.17
	196	445.77	0.00	35.00	0.00	35.00	0.00	40.00	0.00	24.58	0.00	40.46	0.00	54.28	0.00	67.60	0.00	94.74	0.00	230.45
	197	444.35	0.00	35.00	0.00	35.00	0.00	40.00	0.00	22.61	0.00	37.21	0.00	49.93	0.00	62.17	0.00	87.14	0.00	211.96
	198	433.38	0.00	35.00	0.00	35.00	0.00	40.00	0.00	21.60	0.00	35.55	0.00	47.70	0.00	59.40	0.00	83.25	0.00	202.50
	199	432.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	21.47	0.00	35.34	0.00	47.42	0.00	59.05	0.00	82.76	0.00	201.30
	200	444.08	0.00	35.00	0.00	35.00	0.00	40.00	0.00	20.36	0.00	33.52	0.00	44.97	0.00	56.00	0.00	78.49	0.00	190.91
	201	435.48	0.00	35.00	0.00	35.00	0.00	40.00	0.00	18.34	0.00	30.19	0.00	40.50	0.00	50.44	0.00	70.69	0.00	171.95
	202	447.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.90	0.00	27.81	0.00	37.32	0.00	46.47	0.00	65.13	0.00	158.43
	203	484.04	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.35	0.00	25.26	0.00	33.89	0.00	42.21	0.00	59.15	0.00	143.88
	204	464.88	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.15	0.00	24.94	0.00	33.46	0.00	41.67	0.00	58.40	0.00	142.06
	205	465.73	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.50	0.00	22.21	0.00	29.81	0.00	37.12	0.00	52.02	0.00	126.53
	206	480.73	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.27	0.00	18.55	0.00	24.89	0.00	31.00	0.00	43.44	0.00	105.68
	207	485.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.59	0.00	19.07	0.00	25.59	0.00	31.87	0.00	44.67	0.00	108.65
	208	481.78	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.82	0.00	24.38	0.00	32.72	0.00	40.74	0.00	57.10	0.00	138.90
	209	498.99	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.01	0.00	28.00	0.00	37.57	0.00	46.78	0.00	65.57	0.00	159.48
	210	502.62	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.93	0.00	26.22	0.00	35.18	0.00	43.81	0.00	61.40	0.00	149.36
	211	563.26	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.89	0.00	22.86	0.00	30.67	0.00	38.19	0.00	53.53	0.00	130.21
	212	656.55	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.83	0.00	27.70	0.00	37.17	0.00	46.29	0.00	64.88	0.00	157.81
	213	683.45	0.00	35.00	0.00	35.00	0.00	40.00	0.00	20.25	0.00	33.33	0.00	44.72	0.00	55.69	0.00	78.05	0.00	189.84
	214	684.19	0.00	35.00	0.00	35.00	0.00	40.00	0.00	21.45	0.00	35.30	0.00	47.36	0.00	58.98	0.00	82.66	0.00	201.08
	215	612.52	0.00	35.00	0.00	35.00	0.00	40.00	0.00	18.11	0.00	29.81	0.00	40.00	0.00	49.81	0.00	69.81	0.00	169.82
	216	750.22	0.00	35.00	0.00	35.00	0.00	40.00	0.00	22.81	0.00	37.54	0.00	50.37	0.00	62.73	0.00	87.92	0.00	213.85
	217	700.96	0.00	35.00	0.00	35.00	0.00	40.00	0.00	18.96	0.00	31.20	0.00	41.86	0.00	52.13	0.00	73.06	0.00	177.71
	218	507.52	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	15.66	0.00	21.01	0.00	26.16	0.00	36.67	0.00	88.71
	219	537.13	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.48	0.00	23.84	0.00	31.98	0.00	39.83	0.00	55.82	0.00	135.78
	220	550.5	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.34	0.00	26.90	0.00	36.09	0.00	44.95	0.00	62.99	0.00	153.23
	221	562.66	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.93	0.00	27.86	0.00	37.38	0.00	46.55	0.00	65.24	0.00	158.70
	222	501.66	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.00	0.00	23.04	0.00	30.92	0.00	38.50	0.00	53.96	0.00	131.25
	223	481.93	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.05	0.00	21.48	0.00	28.82	0.00	35.89	0.00	50.31	0.00	122.37
	224	470.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.51	0.00	20.59	0.00	27.63	0.00	34.40	0.00	48.22	0.00	117.29
	225	462.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.91	0.00	19.59	0.00	26.29	0.00	32.74	0.00	45.89	0.00	111.62
	226	462.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.88	0.00	17.90	0.00	24.02	0.00	29.91	0.00	41.92	0.00	101.96
	227	472.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.44	0.00	18.84	0.00	25.27	0.00	31.47	0.00	44.11	0.00	107.29
	228	464.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.78	0.00	17.74	0.00	23.80	0.00	29.64	0.00	41.54	0.00	101.04
	229	473.41	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.13	0.00	18.31	0.00	24.57	0.00	30.59	0.00	42.88	0.00	104.30
	230	481.62	0.00	45.00	0.00	25.00	0.00	40.00	0.00	11.39	0.00	18.75	0.00	25.16	0.00	31.33	0.00	43.91	0.00	106.81
	231	478.86	0.00	45.00	0.00	25.00	0.00	40.00	0.00	10.72	0.00	17.65	0.00	23.68	0.00	29.49	0.00	41.33	0.00	100.53
	232	459.05	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	15.86	0.00	21.29	0.00	26.51	0.00	37.15	0.00	90.00
	233	462.62	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	16.14	0.00	21.66	0.00	26.97	0.00	37.80	0.00	91.75
	234	462.85	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	15.71	0.00	21.07	0.00	26.24	0.00	36.78	0.00	89.01
	235	463.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	14.85	0.00	19.93	0.00	24.82	0.00	34.78	0.00	83.62
	236	476.57	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	14.16	0.00	19.00	0.00	23.67	0.00	33.17	0.00	79.29
	237	516.57	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.88	0.00	21.20	0.00	28.44	0.00	35.42	0.00	49.64	0.00	120.74
	238	451.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.26	0.00	21.83	0.00	29.29	0.00	36.47	0.00	51.11	0.00	124.33
	239	442.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.45	0.00	18.85	0.00	25.29	0.00	31.49	0.00	44.13	0.00	107.35
	240	442.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.15	0.00	21.64	0.00	29.04	0.00	36.16	0.00	50.68	0.00	123.27
	241	432.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.46	0.00	23.81	0.00	31.94	0.00	39.78	0.00	55.75	0.00	135.60
	242	442.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.23	0.00	26.71	0.00	35.83	0.00	44.62	0.00	62.54	0.00	152.12
	243	437.36	0.00	35.00	0.00	35.00	0.00	40.00	0.00	19.16	0.00	31.53	0.00	42.31	0.00	52.68	0.00	73.84	0.00	179.60
	244	439.19	0.00	35.00	0.00	35.00	0.00	40.00	0.00	21.01	0.00	34.58	0.00	46.40	0.00	57.78	0.00	80.97	0.00	196.96
	245	441.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	24.24	0.00	39.89	0.00	53.52	0.00	66.65	0.00	93.41	0.00	227.22
	246	437.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	25.61	0.00	42.15	0.00	56.56	0.00	70.43	0.00	98.71	0.00	240.10
	247	426.55	0.00	35.00	0.00	35.00	0.00	40.00	0.00	28.19	0.00	46.40	0.00	62.26	0.00	77.53	0.00	108.66	0.00	264.31
	248	483.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	34.55	0.00	56.87	0.00	76.31	0.00	95.02	0.00	133.18	0.00	323.94
	249	485.5	0.00	35.00	0.00	35.00	0.00	40.00	0.00	34.02	0.00	55.98	0.00	75.12	0.00	93.54	0.00	131.10	0.00	318.89
	250	502.56	0.00	35.00	0.00	35.00	0.00	40.00	0.00	35.07	0.00	57.72	0.00	77.44	0.00	96.44	0.00	135.16	0.00	328.77
	251	537.61	0.00	35.00	0.00	35.00	0.00	40.00	0.00	33.90	0.00	55.79	0.00	74.86	0.00	93.23	0.00	130.66	0.00	317.82
	252	429.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	27.58	0.00	45.39	0.00	60.91	0.00	75.85	0.00	106.30	0.00	258.57
	253	425.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	26.62	0.00	43.81	0.00	58.79	0.00	73.20	0.00	102.60	0.00	249.56
	254	428.6	0.00	35.00	0.00	35.00	0.00	40.00	0.00	25.12	0.00	41.35	0.00	55.48	0.00	69.09	0.00	96.83	0.00	235.54
	255	441.13	0.00	35.00	0.00	35.00	0.00	40.00	0.00	23.75	0.00	39.09	0.00	52.45	0.00	65.31	0.00	91.54	0.00	222.66
	256	429.22	0.00	35.00	0.00	35.00	0.00	40.00	0.00	23.21	0.00	38.19	0.00	51.25	0.00	63.82	0.00	89.44	0.00	217.56
	257	408.21	0.00	35.00	0.00	35.00	0.00	40.00	0.00	22.21	0.00	36.56	0.00	49.05	0.00	61.08	0.00	85.61	0.00	208.23
	258	412.6	0.00	35.00	0.00	35.00	0.00	40.00	0.00	20.40	0.00	33.58	0.00	45.05	0.00	56.10	0.00	78.63	0.00	191.26
	259	412.75	0.00	35.00	0.00	35.00	0.00	40.00	0.00	18.88	0.00	31.07	0.00	41.69	0.00	51.91	0.00	72.76	0.00	176.98
	260	418.19	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.62	0.00	29.00	0.00	38.91	0.00	48.46	0.00	67.91	0.00	165.19
	261	423.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.85	0.00	26.08	0.00	34.99	0.00	43.58	0.00	61.07	0.00	148.55
	262	436.07	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.56	0.00	22.32	0.00	29.95	0.00	37.29	0.00	52.27	0.00	127.14
	263	440.68	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.46	0.00	23.79	0.00	31.93	0.00	39.76	0.00	55.72	0.00	135.53
	264	445.28	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.93	0.00	21.27	0.00	28.54	0.00	35.55	0.00	49.82	0.00	121.18
	265	454.12	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.52	0.00	17.31	0.00	23.22	0.00	28.92	0.00	40.53	0.00	98.58
	266	469.62	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.35	0.00	18.68	0.00	25.06	0.00	31.21	0.00	43.74	0.00	106.39
	267	479.52	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.13	0.00	24.90	0.00	33.41	0.00	41.61	0.00	58.31	0.00	141.85
	268	488.09	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.08	0.00	28.11	0.00	37.72	0.00	46.97	0.00	65.83	0.00	160.12
	269	497.74	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.58	0.00	20.70	0.00	27.78	0.00	34.59	0.00	48.48	0.00	117.91
	270	528.72	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.35	0.00	21.97	0.00	29.47	0.00	36.70	0.00	51.44	0.00	125.13
	271	523.61	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.38	0.00	22.02	0.00	29.54	0.00	36.79	0.00	51.56	0.00	125.42
	272	562.58	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.79	0.00	22.70	0.00	30.46	0.00	37.93	0.00	53.16	0.00	129.31
	273	541.29	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.56	0.00	19.03	0.00	25.53	0.00	31.79	0.00	44.56	0.00	108.39
	274	630.74	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.17	0.00	26.62	0.00	35.72	0.00	44.48	0.00	62.34	0.00	151.63
	275	664.5	0.00	35.00	0.00	35.00	0.00	40.00	0.00	18.79	0.00	30.93	0.00	41.50	0.00	51.68	0.00	72.42	0.00	176.17
	276	598.15	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.86	0.00	27.76	0.00	37.24	0.00	46.38	0.00	65.00	0.00	158.10
	277	564.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.86	0.00	27.75	0.00	37.23	0.00	46.36	0.00	64.98	0.00	158.05
	278	529.92	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.15	0.00	16.70	0.00	22.41	0.00	27.91	0.00	39.11	0.00	95.14
	279	571.91	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.95	0.00	26.25	0.00	35.23	0.00	43.87	0.00	61.48	0.00	149.55
	280	630.24	0.00	35.00	0.00	35.00	0.00	40.00	0.00	18.50	0.00	30.44	0.00	40.85	0.00	50.87	0.00	71.29	0.00	173.42
	281	620.83	0.00	35.00	0.00	35.00	0.00	40.00	0.00	18.59	0.00	30.60	0.00	41.06	0.00	51.13	0.00	71.67	0.00	174.32
	282	508.09	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.31	0.00	23.55	0.00	31.60	0.00	39.35	0.00	55.15	0.00	134.14
	283	505.15	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.17	0.00	23.32	0.00	31.29	0.00	38.96	0.00	54.60	0.00	132.82
	284	493.49	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.61	0.00	22.40	0.00	30.05	0.00	37.42	0.00	52.45	0.00	127.57
	285	478.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.30	0.00	20.24	0.00	27.16	0.00	33.82	0.00	47.40	0.00	115.31
	286	488.24	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.70	0.00	20.89	0.00	28.03	0.00	34.91	0.00	48.93	0.00	119.02
	287	482.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.92	0.00	19.62	0.00	26.33	0.00	32.78	0.00	45.95	0.00	111.76
	288	472.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.83	0.00	17.83	0.00	23.92	0.00	29.79	0.00	41.75	0.00	101.56
	289	455.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	16.03	0.00	21.51	0.00	26.79	0.00	37.55	0.00	91.07
	290	461.67	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.03	0.00	16.50	0.00	22.15	0.00	27.58	0.00	38.65	0.00	94.02
	291	473.3	0.00	45.00	0.00	25.00	0.00	40.00	0.00	10.45	0.00	17.20	0.00	23.08	0.00	28.75	0.00	40.29	0.00	98.00
	292	469.55	0.00	45.00	0.00	25.00	0.00	40.00	0.00	10.00	0.00	15.69	0.00	21.05	0.00	26.21	0.00	36.73	0.00	88.88
	293	455.6	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	14.46	0.00	19.41	0.00	24.17	0.00	33.87	0.00	81.18
	294	453.65	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	11.90	0.00	15.96	0.00	19.88	0.00	27.86	0.00	64.98
	295	513.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.37	0.00	20.35	0.00	27.31	0.00	34.01	0.00	47.66	0.00	115.94
	296	443.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.55	0.00	19.01	0.00	25.50	0.00	31.76	0.00	44.51	0.00	108.26
	297	441.36	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.50	0.00	17.29	0.00	23.20	0.00	28.88	0.00	40.48	0.00	98.47
	298	433.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.08	0.00	19.88	0.00	26.67	0.00	33.22	0.00	46.55	0.00	113.24
	299	432.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.55	0.00	22.30	0.00	29.93	0.00	37.27	0.00	52.23	0.00	127.05
	300	424.7	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.98	0.00	19.71	0.00	26.45	0.00	32.94	0.00	46.16	0.00	112.29
	301	432.58	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.17	0.00	21.68	0.00	29.09	0.00	36.22	0.00	50.77	0.00	123.49
	302	432.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.13	0.00	24.91	0.00	33.42	0.00	41.62	0.00	58.33	0.00	141.89
	303	428.22	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.61	0.00	28.98	0.00	38.88	0.00	48.42	0.00	67.86	0.00	165.06
	304	424.34	0.00	35.00	0.00	35.00	0.00	40.00	0.00	19.11	0.00	31.44	0.00	42.19	0.00	52.54	0.00	73.63	0.00	179.11
	305	434.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	23.43	0.00	38.57	0.00	51.75	0.00	64.44	0.00	90.32	0.00	219.69
	306	432.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	24.88	0.00	40.94	0.00	54.94	0.00	68.41	0.00	95.88	0.00	233.22
	307	434.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	26.56	0.00	43.71	0.00	58.65	0.00	73.03	0.00	102.36	0.00	248.97
	308	422.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	28.99	0.00	47.72	0.00	64.03	0.00	79.74	0.00	111.75	0.00	271.83
	309	404.58	0.00	35.00	0.00	35.00	0.00	40.00	0.00	31.64	0.00	52.08	0.00	69.88	0.00	87.02	0.00	121.96	0.00	296.66
	310	474.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	37.41	0.00	61.56	0.00	82.60	0.00	102.86	0.00	144.17	0.00	350.67
	311	472.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	45.05	0.00	74.14	0.00	99.48	0.00	123.88	0.00	173.62	0.00	422.33
	312	479.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	42.86	0.00	70.55	0.00	94.66	0.00	117.87	0.00	165.20	0.00	401.85
	313	425.72	0.00	35.00	0.00	35.00	0.00	40.00	0.00	40.58	0.00	66.78	0.00	89.61	0.00	111.59	0.00	156.39	0.00	380.42
	314	485.14	0.00	35.00	0.00	35.00	0.00	40.00	0.00	37.29	0.00	61.38	0.00	82.36	0.00	102.56	0.00	143.74	0.00	349.63
	315	417.74	0.00	35.00	0.00	35.00	0.00	40.00	0.00	32.74	0.00	53.89	0.00	72.30	0.00	90.04	0.00	126.19	0.00	306.95
	316	468.58	0.00	35.00	0.00	35.00	0.00	40.00	0.00	33.47	0.00	55.09	0.00	73.91	0.00	92.04	0.00	129.00	0.00	313.78
	317	427.36	0.00	35.00	0.00	35.00	0.00	40.00	0.00	29.33	0.00	48.28	0.00	64.77	0.00	80.66	0.00	113.05	0.00	274.98
	318	415.38	0.00	35.00	0.00	35.00	0.00	40.00	0.00	28.74	0.00	47.30	0.00	63.47	0.00	79.03	0.00	110.77	0.00	269.43
	319	418.79	0.00	35.00	0.00	35.00	0.00	40.00	0.00	27.23	0.00	44.81	0.00	60.12	0.00	74.87	0.00	104.93	0.00	255.24
	320	402.72	0.00	35.00	0.00	35.00	0.00	40.00	0.00	26.16	0.00	43.06	0.00	57.77	0.00	71.95	0.00	100.83	0.00	245.27
	321	423.08	0.00	35.00	0.00	35.00	0.00	40.00	0.00	26.16	0.00	43.05	0.00	57.76	0.00	71.93	0.00	100.81	0.00	245.21
	322	424.38	0.00	35.00	0.00	35.00	0.00	40.00	0.00	24.56	0.00	40.43	0.00	54.24	0.00	67.55	0.00	94.67	0.00	230.27
	323	403.59	0.00	35.00	0.00	35.00	0.00	40.00	0.00	23.39	0.00	38.50	0.00	51.65	0.00	64.32	0.00	90.15	0.00	219.29
	324	424.09	0.00	35.00	0.00	35.00	0.00	40.00	0.00	24.20	0.00	39.83	0.00	53.44	0.00	66.55	0.00	93.27	0.00	226.88
	325	429.15	0.00	35.00	0.00	35.00	0.00	40.00	0.00	23.23	0.00	38.23	0.00	51.30	0.00	63.88	0.00	89.53	0.00	217.78
	326	471.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	23.13	0.00	38.06	0.00	51.07	0.00	63.60	0.00	89.13	0.00	216.81
	327	434.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	19.95	0.00	32.83	0.00	44.05	0.00	54.85	0.00	76.87	0.00	186.98
	328	445.33	0.00	35.00	0.00	35.00	0.00	40.00	0.00	19.00	0.00	31.27	0.00	41.96	0.00	52.25	0.00	73.23	0.00	178.12
	329	452.68	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.29	0.00	28.46	0.00	38.19	0.00	47.56	0.00	66.66	0.00	162.14
	330	451.35	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.81	0.00	24.38	0.00	32.71	0.00	40.73	0.00	57.09	0.00	138.86
	331	465.21	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.10	0.00	26.50	0.00	35.55	0.00	44.28	0.00	62.05	0.00	150.94
	332	466.96	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.36	0.00	23.64	0.00	31.72	0.00	39.50	0.00	55.36	0.00	134.67
	333	472.61	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.92	0.00	19.62	0.00	26.33	0.00	32.79	0.00	45.95	0.00	111.78
	334	472.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.00	0.00	19.76	0.00	26.51	0.00	33.01	0.00	46.26	0.00	112.53
	335	513.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.19	0.00	28.29	0.00	37.96	0.00	47.27	0.00	66.25	0.00	161.16
